Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Engagement,Performance,Cluster
50,0,Travel_Rarely,1099,Research & Development,29,Master,Life Sciences,0,Male,88,1,Senior Level,Manager,2,Married,17046,9314,0,No,15,0,Medium,1,28,2,1,27,10,15,7,4,17,0
30,0,Non-Travel,1116,Research & Development,2,Bachelor,Medical,1,Female,49,0,Entry Level,Laboratory Technician,0,Single,2564,7181,0,No,14,0,High,0,12,2,2,11,7,6,7,3,16,1
60,0,Travel_Frequently,1499,Sales,28,Bachelor,Marketing,1,Female,80,1,Mid Level,Sales Executive,3,Married,10266,2845,4,No,19,0,Very High,0,22,5,3,18,13,13,11,8,24,1
47,0,Travel_Rarely,983,Research & Development,2,College,Medical,3,Female,65,0,Junior Level,Manufacturing Director,0,Divorced,5070,7389,5,No,13,0,High,3,20,2,1,5,0,0,4,4,15,1
46,0,Travel_Rarely,1009,Research & Development,2,Bachelor,Life Sciences,3,Male,51,0,Senior Level,Research Director,2,Married,17861,2288,6,No,13,0,High,0,26,2,0,3,2,0,1,5,15,0
35,0,Travel_Rarely,144,Research & Development,22,Bachelor,Life Sciences,2,Male,46,3,Entry Level,Laboratory Technician,2,Single,4230,19225,0,No,15,0,High,0,6,2,1,5,4,4,3,8,17,2
54,0,Travel_Rarely,548,Research & Development,8,Master,Life Sciences,1,Female,42,0,Junior Level,Laboratory Technician,2,Single,3780,23428,7,No,11,0,High,0,19,3,1,1,0,0,0,4,14,2
34,0,Travel_Rarely,1303,Research & Development,2,Master,Life Sciences,2,Male,62,1,Entry Level,Research Scientist,2,Divorced,2768,8416,3,No,12,0,High,1,14,3,1,7,3,5,7,6,15,1
46,0,Travel_Rarely,1125,Sales,10,Bachelor,Marketing,1,Female,94,1,Mid Level,Sales Executive,0,Married,9071,11563,2,Yes,19,0,High,1,15,3,1,3,2,1,2,3,22,1
31,0,Travel_Rarely,1274,Research & Development,9,Below College,Life Sciences,1,Male,33,0,Mid Level,Manufacturing Director,1,Divorced,10648,14394,1,No,25,1,Very High,1,13,6,3,13,8,0,8,5,32,0
33,1,Travel_Rarely,1277,Research & Development,15,Below College,Medical,0,Male,56,0,Mid Level,Manager,2,Married,13610,24619,7,Yes,12,0,Very High,0,15,2,3,7,6,7,7,5,14,2
33,1,Travel_Rarely,587,Research & Development,10,Below College,Medical,3,Male,38,3,Entry Level,Laboratory Technician,0,Divorced,3408,6705,7,No,13,0,Low,3,8,2,1,4,3,1,3,7,15,1
30,0,Travel_Rarely,413,Sales,7,Below College,Marketing,2,Male,57,0,Entry Level,Sales Representative,1,Single,2983,18398,0,No,14,0,Low,0,4,3,1,3,2,1,2,4,17,2
35,0,Travel_Rarely,1276,Research & Development,16,Bachelor,Life Sciences,2,Male,72,0,Mid Level,Healthcare Representative,2,Married,7632,14295,4,Yes,12,0,High,0,10,2,1,8,7,0,0,5,14,1
31,1,Travel_Frequently,534,Research & Development,20,Bachelor,Life Sciences,3,Male,66,0,Mid Level,Healthcare Representative,2,Married,9824,22908,3,No,12,0,Low,0,12,2,1,1,0,0,0,6,14,2
34,1,Travel_Frequently,988,Human Resources,23,Bachelor,Human Resources,0,Female,43,0,Mid Level,Human Resources,3,Divorced,9950,11533,9,Yes,15,0,High,3,11,2,1,3,2,0,2,4,17,1
42,0,Travel_Frequently,1474,Research & Development,5,College,Other,0,Male,97,0,Entry Level,Laboratory Technician,2,Married,2093,9260,4,No,17,0,Very High,1,8,4,1,2,2,2,0,3,21,1
36,0,Non-Travel,635,Sales,10,Master,Medical,0,Male,32,0,Mid Level,Sales Executive,0,Single,9980,15318,1,No,14,0,Very High,0,10,3,2,10,3,9,7,2,17,0
22,1,Travel_Frequently,1368,Research & Development,4,Below College,Technical Degree,1,Male,99,1,Entry Level,Laboratory Technician,2,Single,3894,9129,5,No,16,0,High,0,4,3,1,2,2,1,2,5,19,1
48,0,Travel_Rarely,163,Sales,2,Doctor,Marketing,0,Female,37,0,Junior Level,Sales Executive,0,Married,4051,19658,2,No,14,0,Low,1,14,2,1,9,7,6,7,1,16,2
55,0,Travel_Rarely,1117,Sales,18,Doctor,Life Sciences,3,Female,83,0,Senior Level,Manager,1,Single,16835,9873,3,No,23,1,Very High,0,37,2,1,10,9,7,7,5,26,0
41,0,Non-Travel,267,Sales,10,College,Life Sciences,2,Male,56,0,Junior Level,Sales Executive,0,Single,6230,13430,7,No,14,0,Very High,0,16,3,1,14,3,1,10,3,17,1
35,0,Travel_Rarely,619,Sales,1,Bachelor,Marketing,0,Male,85,0,Junior Level,Sales Executive,2,Married,4717,18659,9,No,11,0,High,0,15,2,1,11,9,6,9,3,13,2
40,0,Travel_Rarely,302,Research & Development,6,Bachelor,Life Sciences,0,Female,75,0,Senior Level,Manufacturing Director,2,Single,13237,20364,7,No,15,0,High,0,22,3,1,20,6,5,13,3,18,0
39,0,Travel_Frequently,443,Research & Development,8,Below College,Life Sciences,1,Female,48,0,Entry Level,Laboratory Technician,2,Married,3755,17872,1,No,11,0,Low,1,8,3,1,8,3,0,7,4,14,2
31,0,Travel_Rarely,828,Sales,2,Below College,Life Sciences,0,Male,77,0,Junior Level,Sales Executive,0,Single,6582,8346,4,Yes,13,0,High,0,10,2,3,6,5,0,5,3,15,1
42,0,Travel_Rarely,319,Research & Development,24,Bachelor,Medical,2,Male,56,0,Mid Level,Manufacturing Director,3,Married,7406,6950,1,Yes,21,1,Very High,1,10,5,2,10,9,5,8,7,27,1
45,0,Travel_Rarely,561,Sales,2,Bachelor,Other,2,Male,61,0,Junior Level,Sales Executive,1,Married,4805,16177,0,No,19,0,Medium,1,9,3,3,8,7,3,7,6,22,2
26,1,Travel_Frequently,426,Human Resources,17,Master,Life Sciences,0,Female,58,0,Entry Level,Human Resources,2,Divorced,2741,22808,0,Yes,11,0,Medium,1,8,2,2,7,7,1,0,4,13,2
29,0,Travel_Rarely,232,Research & Development,19,Bachelor,Technical Degree,2,Male,34,0,Junior Level,Manufacturing Director,0,Divorced,4262,22645,4,No,12,0,Medium,2,8,2,3,3,2,1,2,5,14,2
33,0,Travel_Rarely,922,Research & Development,1,Doctor,Medical,3,Female,95,2,Senior Level,Research Director,2,Divorced,16184,22578,4,No,19,0,High,1,10,2,1,6,1,0,5,8,21,0
31,0,Travel_Rarely,688,Sales,7,Bachelor,Life Sciences,1,Male,44,1,Mid Level,Manager,0,Divorced,11557,25291,9,No,21,1,High,1,10,3,2,5,4,0,1,4,25,2
18,1,Travel_Frequently,1306,Sales,5,Bachelor,Marketing,0,Male,69,0,Entry Level,Sales Representative,1,Single,1878,8059,1,Yes,14,0,Very High,0,0,3,1,0,0,0,0,2,17,1
40,0,Non-Travel,1094,Sales,28,Bachelor,Other,1,Male,58,3,Mid Level,Sales Executive,3,Divorced,10932,11373,3,No,15,0,High,1,20,2,1,1,0,0,1,8,17,0
41,0,Non-Travel,509,Research & Development,2,Master,Other,3,Female,62,1,Junior Level,Healthcare Representative,2,Single,6811,2112,2,Yes,17,0,Low,0,10,3,1,8,7,0,7,7,20,1
26,0,Travel_Rarely,775,Sales,29,College,Medical,3,Male,45,0,Junior Level,Sales Executive,2,Divorced,4306,4267,5,No,12,0,Low,2,8,5,1,0,0,0,0,6,17,1
35,0,Travel_Rarely,195,Sales,1,Bachelor,Medical,3,Female,80,0,Junior Level,Sales Executive,2,Single,4859,6698,1,No,16,0,Very High,0,5,3,1,5,4,0,3,6,19,1
34,0,Travel_Rarely,258,Sales,21,Master,Life Sciences,2,Male,74,2,Junior Level,Sales Executive,0,Single,5337,19921,1,No,12,0,Very High,0,10,3,1,10,7,5,7,5,15,2
26,1,Travel_Rarely,471,Research & Development,24,Bachelor,Technical Degree,1,Male,66,3,Entry Level,Laboratory Technician,0,Single,2340,23213,1,Yes,18,0,Medium,0,1,3,0,1,0,0,0,4,21,2
37,0,Travel_Rarely,799,Research & Development,1,Bachelor,Technical Degree,0,Female,59,0,Mid Level,Manufacturing Director,0,Single,7491,23848,4,No,17,0,Very High,0,12,3,3,6,5,1,2,3,20,2
46,0,Travel_Frequently,1034,Research & Development,18,Below College,Medical,3,Female,86,0,Mid Level,Healthcare Representative,2,Married,10527,8984,5,No,11,0,Very High,0,28,3,2,2,2,1,2,7,14,1
41,0,Travel_Rarely,1276,Sales,2,Doctor,Life Sciences,0,Female,91,0,Senior Level,Manager,3,Married,16595,5626,7,No,16,0,Medium,1,22,2,1,18,16,11,8,4,18,0
37,0,Non-Travel,142,Sales,9,Master,Medical,3,Male,69,0,Mid Level,Sales Executive,1,Divorced,8834,24666,1,No,13,0,Very High,1,9,6,1,9,5,7,7,5,19,2
52,0,Travel_Rarely,956,Research & Development,6,College,Technical Degree,2,Male,78,0,Junior Level,Research Scientist,3,Divorced,5577,22087,3,Yes,12,0,Medium,2,18,3,1,10,9,6,9,6,15,2
32,1,Non-Travel,1474,Sales,11,Master,Other,2,Male,60,2,Junior Level,Sales Executive,2,Married,4707,23914,8,No,12,0,Very High,0,6,2,1,4,2,1,2,7,14,2
24,0,Travel_Frequently,535,Sales,24,Bachelor,Medical,2,Male,38,0,Entry Level,Sales Representative,0,Married,2400,5530,0,No,13,0,High,2,3,3,1,2,2,2,1,3,16,1
38,0,Travel_Rarely,1495,Research & Development,10,Bachelor,Medical,1,Female,76,0,Junior Level,Healthcare Representative,2,Married,9824,22174,3,No,19,0,High,1,18,4,1,1,0,0,0,4,23,2
37,0,Travel_Rarely,446,Research & Development,1,Master,Life Sciences,0,Female,65,0,Junior Level,Manufacturing Director,1,Married,6447,15701,6,No,12,0,Medium,1,8,2,2,6,5,4,3,3,14,2
49,0,Travel_Rarely,1245,Research & Development,18,Master,Life Sciences,2,Male,58,1,Executive Level,Research Director,2,Divorced,19502,2125,1,Yes,17,0,High,1,31,5,1,31,9,0,9,6,22,0
24,0,Travel_Rarely,691,Research & Development,23,Bachelor,Medical,0,Male,89,2,Entry Level,Research Scientist,0,Married,2725,21630,1,Yes,11,0,Medium,2,6,3,1,6,5,1,4,3,14,2
26,0,Travel_Rarely,703,Sales,28,College,Marketing,3,Male,66,0,Junior Level,Sales Executive,1,Married,6272,7428,1,No,20,1,Very High,2,6,5,3,5,3,1,4,7,26,1
24,0,Travel_Rarely,823,Research & Development,17,College,Other,2,Male,94,1,Entry Level,Laboratory Technician,1,Married,2127,9100,1,No,21,1,Very High,1,1,2,1,1,0,0,0,5,24,1
50,0,Travel_Frequently,1246,Human Resources,3,Bachelor,Medical,3,Male,99,0,Executive Level,Manager,1,Married,18200,7999,1,No,11,0,High,1,32,2,1,32,5,10,7,5,13,0
25,0,Travel_Rarely,622,Sales,13,Below College,Medical,0,Male,40,0,Entry Level,Sales Representative,2,Married,2096,26376,1,No,11,0,High,0,7,1,1,7,4,0,6,3,12,2
24,1,Travel_Frequently,1287,Research & Development,7,Bachelor,Life Sciences,3,Female,55,0,Entry Level,Laboratory Technician,2,Married,2886,14168,1,Yes,16,0,Very High,1,6,4,1,6,3,1,2,6,20,1
30,1,Travel_Frequently,448,Sales,12,Master,Life Sciences,0,Male,74,1,Entry Level,Sales Representative,3,Married,2033,14470,1,No,18,0,High,1,1,2,3,1,0,0,0,7,20,1
34,0,Travel_Rarely,254,Research & Development,1,College,Life Sciences,0,Male,83,1,Entry Level,Research Scientist,0,Married,3622,22794,1,Yes,13,0,Very High,1,6,3,1,6,5,1,3,2,16,2
31,1,Travel_Rarely,1365,Sales,13,Master,Medical,0,Male,46,0,Junior Level,Sales Executive,3,Divorced,4233,11512,2,No,17,0,High,0,9,2,0,3,1,1,2,3,19,1
35,0,Travel_Rarely,538,Research & Development,25,College,Other,3,Male,54,1,Junior Level,Laboratory Technician,0,Single,3681,14004,4,No,14,0,Very High,0,9,3,1,3,2,0,2,5,17,1
31,0,Travel_Rarely,525,Sales,6,Master,Medical,3,Male,66,2,Junior Level,Sales Executive,0,Divorced,5460,6219,4,No,22,1,Very High,2,13,4,3,7,7,5,7,8,27,1
27,0,Travel_Rarely,798,Research & Development,6,Master,Medical,3,Female,66,1,Entry Level,Research Scientist,2,Divorced,2187,5013,0,No,12,0,High,2,6,5,2,5,3,0,3,8,17,1
37,0,Travel_Rarely,558,Sales,2,Bachelor,Marketing,2,Male,75,0,Junior Level,Sales Executive,2,Married,9602,3010,4,Yes,11,0,High,1,17,3,2,3,0,1,0,6,14,1
20,0,Travel_Rarely,959,Research & Development,1,Bachelor,Life Sciences,2,Female,83,1,Entry Level,Research Scientist,1,Single,2836,11757,1,No,13,0,Very High,0,1,0,3,1,0,0,0,7,13,1
42,0,Travel_Rarely,622,Research & Development,2,Master,Life Sciences,1,Female,81,0,Junior Level,Healthcare Representative,0,Married,4089,5718,1,No,13,0,Medium,2,10,4,1,10,2,2,2,2,17,1
43,0,Travel_Rarely,782,Research & Development,6,Master,Other,0,Male,50,1,Senior Level,Research Director,0,Divorced,16627,2671,4,Yes,14,0,High,1,21,3,2,1,0,0,0,3,17,0
38,0,Travel_Rarely,362,Research & Development,1,Below College,Life Sciences,1,Female,43,0,Entry Level,Research Scientist,3,Single,2619,14561,3,No,17,0,Very High,0,8,3,2,0,0,0,0,6,20,2
43,0,Travel_Frequently,1001,Research & Development,9,Doctor,Medical,2,Male,72,0,Junior Level,Laboratory Technician,2,Divorced,5679,19627,3,Yes,13,0,Medium,1,10,3,1,8,7,4,7,5,16,2
48,0,Travel_Rarely,1236,Research & Development,1,Master,Life Sciences,2,Female,40,1,Senior Level,Manager,3,Married,15402,17997,7,No,11,0,Low,1,21,3,0,3,2,0,2,6,14,0
44,0,Travel_Rarely,1112,Human Resources,1,Master,Life Sciences,3,Female,50,1,Junior Level,Human Resources,2,Single,5985,26894,4,No,11,0,Medium,0,10,1,3,2,2,0,2,9,12,2
34,0,Travel_Rarely,204,Sales,14,Bachelor,Technical Degree,1,Female,31,0,Entry Level,Sales Representative,2,Divorced,2579,2912,1,Yes,18,0,Very High,2,8,3,1,8,2,0,6,4,21,1
27,1,Travel_Rarely,1420,Sales,2,Below College,Marketing,1,Male,85,0,Entry Level,Sales Representative,3,Divorced,3041,16346,0,No,11,0,Medium,1,5,3,1,4,3,0,2,5,14,2
21,0,Travel_Rarely,1343,Sales,22,Below College,Technical Degree,1,Male,49,0,Entry Level,Sales Representative,2,Single,3447,24444,1,No,11,0,High,0,3,2,1,3,2,1,2,4,13,2
44,0,Travel_Rarely,1315,Research & Development,3,Master,Other,2,Male,35,0,Executive Level,Manager,0,Married,19513,9358,4,Yes,12,0,Low,1,26,2,3,2,2,0,1,5,14,0
22,0,Travel_Rarely,604,Research & Development,6,Below College,Medical,3,Male,69,0,Entry Level,Research Scientist,2,Married,2773,12145,0,No,20,1,Very High,0,3,3,1,2,2,2,2,6,24,1
33,0,Travel_Rarely,1216,Sales,8,Master,Marketing,1,Male,39,0,Junior Level,Sales Executive,2,Divorced,7104,20431,0,No,12,0,Very High,0,6,3,1,5,0,1,2,4,15,2
32,0,Travel_Rarely,646,Research & Development,9,Master,Life Sciences,3,Female,92,0,Junior Level,Research Scientist,0,Married,6322,18089,1,Yes,12,0,Very High,1,6,2,2,6,4,0,5,5,14,2
30,0,Travel_Frequently,160,Research & Development,3,Bachelor,Medical,1,Female,71,0,Entry Level,Research Scientist,2,Divorced,2083,22653,1,No,20,1,High,1,1,2,1,1,0,0,0,4,23,2
53,0,Travel_Rarely,238,Sales,1,Below College,Medical,2,Female,34,0,Junior Level,Sales Executive,3,Single,8381,7507,7,No,20,1,Very High,0,18,2,3,14,7,8,10,8,23,1
34,0,Travel_Rarely,1397,Research & Development,1,Doctor,Life Sciences,0,Male,42,0,Entry Level,Research Scientist,0,Married,2691,7660,1,No,12,0,Very High,1,10,4,2,10,9,8,8,2,16,1
45,1,Travel_Frequently,306,Sales,26,Master,Life Sciences,3,Female,100,0,Junior Level,Sales Executive,3,Married,4286,5630,2,No,14,0,Very High,2,5,4,1,1,1,0,0,7,18,1
26,0,Travel_Rarely,991,Research & Development,6,Bachelor,Life Sciences,1,Female,71,0,Entry Level,Laboratory Technician,0,Married,2659,17759,1,Yes,13,0,High,1,3,2,1,3,2,0,2,2,15,2
37,0,Travel_Rarely,482,Research & Development,3,Bachelor,Other,1,Male,36,0,Mid Level,Manufacturing Director,2,Married,9434,9606,1,No,15,0,High,1,10,2,1,10,7,7,8,4,17,1
29,0,Travel_Rarely,1176,Sales,3,College,Medical,0,Female,62,0,Junior Level,Sales Executive,2,Married,5561,3487,1,No,14,0,Low,1,6,5,2,6,0,1,2,4,19,1
35,0,Travel_Rarely,1017,Research & Development,6,Master,Life Sciences,0,Male,82,3,Junior Level,Research Scientist,0,Single,6646,19368,1,No,13,0,Medium,0,17,3,1,17,11,11,8,4,16,2
33,0,Travel_Frequently,1296,Research & Development,6,Bachelor,Life Sciences,1,Male,30,0,Junior Level,Healthcare Representative,0,Divorced,7725,5335,3,No,23,1,High,1,15,2,0,13,11,4,7,1,26,1
54,0,Travel_Rarely,397,Human Resources,19,Master,Medical,1,Male,88,0,Mid Level,Human Resources,1,Married,10725,6729,2,No,15,0,High,1,16,1,3,9,7,7,1,5,16,1
36,0,Travel_Rarely,913,Research & Development,9,College,Medical,0,Male,48,1,Junior Level,Manufacturing Director,1,Divorced,8847,13934,2,Yes,11,0,High,1,13,2,1,3,2,0,2,3,13,1
27,0,Travel_Rarely,1115,Research & Development,3,Master,Medical,3,Male,54,1,Entry Level,Research Scientist,0,Single,2045,15174,0,No,13,0,Very High,0,5,0,1,4,2,1,1,5,13,2
20,1,Travel_Rarely,1362,Research & Development,10,Below College,Medical,2,Male,32,0,Entry Level,Research Scientist,2,Single,1009,26999,1,Yes,11,0,Very High,0,1,5,1,1,0,1,1,5,16,2
33,1,Travel_Frequently,1076,Research & Development,3,Bachelor,Life Sciences,3,Male,70,0,Entry Level,Research Scientist,3,Single,3348,3164,1,Yes,11,0,Low,0,10,3,1,10,8,9,7,7,14,1
35,0,Non-Travel,727,Research & Development,3,Bachelor,Life Sciences,1,Male,41,1,Entry Level,Laboratory Technician,2,Married,1281,16900,1,No,18,0,High,2,1,3,1,1,0,0,0,5,21,2
23,0,Travel_Rarely,885,Research & Development,4,Bachelor,Medical,3,Male,58,2,Entry Level,Research Scientist,3,Married,2819,8544,2,No,16,0,Low,1,5,3,3,3,2,0,2,11,19,1
25,0,Travel_Rarely,810,Sales,8,Bachelor,Life Sciences,2,Male,57,2,Junior Level,Sales Executive,1,Married,4851,15678,0,No,22,1,High,1,4,4,1,3,2,1,2,6,27,2
38,0,Travel_Rarely,243,Sales,7,Master,Marketing,2,Female,46,1,Junior Level,Sales Executive,0,Single,4028,7791,0,No,20,1,Low,0,8,2,1,7,7,0,5,4,23,1
29,0,Travel_Frequently,806,Research & Development,1,Master,Life Sciences,0,Male,76,3,Entry Level,Research Scientist,0,Divorced,2720,18959,1,No,18,0,Very High,1,10,5,1,10,7,2,8,4,23,2
48,0,Travel_Rarely,817,Sales,2,Below College,Marketing,0,Male,56,2,Junior Level,Sales Executive,1,Married,8120,18597,3,No,12,0,Very High,0,12,3,1,2,2,2,2,4,15,2
27,0,Travel_Frequently,1410,Sales,3,Below College,Medical,2,Female,71,2,Junior Level,Sales Executive,0,Divorced,4647,16673,1,Yes,20,1,Medium,2,6,3,1,6,5,0,4,5,24,2
37,0,Travel_Rarely,1225,Research & Development,10,College,Life Sciences,2,Male,80,2,Entry Level,Research Scientist,0,Single,4680,15232,3,No,17,0,Low,0,4,2,1,1,0,0,0,5,19,2
50,0,Travel_Rarely,1207,Research & Development,28,Below College,Medical,2,Male,74,2,Entry Level,Laboratory Technician,2,Married,3221,3297,1,Yes,11,0,High,3,20,3,1,20,8,3,8,7,14,1
34,0,Travel_Rarely,1442,Research & Development,9,Bachelor,Medical,2,Female,46,1,Mid Level,Healthcare Representative,1,Single,8621,17654,1,No,14,0,Medium,0,9,3,3,8,7,7,7,7,17,2
24,1,Travel_Rarely,693,Sales,3,College,Life Sciences,3,Female,65,0,Junior Level,Sales Executive,2,Single,4577,24785,9,No,14,0,Low,0,4,3,1,2,2,2,0,6,17,2
39,0,Travel_Rarely,408,Research & Development,2,Master,Technical Degree,2,Female,80,1,Junior Level,Healthcare Representative,2,Single,4553,20978,1,No,11,0,Low,0,20,4,1,20,7,11,10,6,15,2
32,0,Travel_Rarely,929,Sales,10,Bachelor,Marketing,2,Male,55,0,Junior Level,Sales Executive,0,Single,5396,21703,1,No,12,0,Very High,0,10,2,2,10,7,0,8,4,14,2
50,1,Travel_Frequently,562,Sales,8,College,Technical Degree,0,Male,50,0,Junior Level,Sales Executive,2,Married,6796,23452,3,Yes,14,0,Low,1,18,4,1,4,3,1,3,3,18,2
38,0,Travel_Rarely,827,Research & Development,1,Master,Life Sciences,0,Female,33,2,Junior Level,Healthcare Representative,0,Single,7625,19383,0,No,13,0,High,0,10,4,2,9,7,1,8,4,17,2
27,0,Travel_Rarely,608,Research & Development,1,College,Life Sciences,1,Female,68,0,Mid Level,Manufacturing Director,3,Married,7412,6009,1,No,11,0,Very High,0,9,3,1,9,7,0,7,5,14,1
32,0,Travel_Rarely,1018,Research & Development,3,College,Life Sciences,1,Female,39,0,Mid Level,Research Director,0,Single,11159,19373,3,No,15,0,Very High,0,10,6,1,7,7,7,7,2,21,2
47,0,Travel_Rarely,703,Sales,14,Master,Marketing,2,Male,42,0,Junior Level,Sales Executive,3,Single,4960,11825,2,No,12,0,Very High,0,20,2,1,7,7,1,7,6,14,1
40,0,Travel_Frequently,580,Sales,5,Master,Life Sciences,2,Male,48,1,Mid Level,Sales Executive,3,Married,10475,23772,5,Yes,21,1,High,1,20,2,1,18,13,1,12,7,24,2
53,0,Travel_Rarely,970,Research & Development,7,Bachelor,Life Sciences,1,Male,59,2,Senior Level,Research Director,2,Married,14814,13514,3,No,19,0,High,0,32,3,1,5,1,1,3,6,22,0
41,0,Travel_Rarely,427,Human Resources,10,Master,Human Resources,0,Male,73,1,Executive Level,Manager,0,Divorced,19141,8861,3,No,15,0,Medium,3,23,2,2,21,6,12,6,3,17,0
60,0,Travel_Rarely,1179,Sales,16,Master,Marketing,3,Male,84,0,Junior Level,Sales Executive,3,Single,5405,11924,8,No,14,0,Very High,0,10,1,1,2,2,2,2,7,15,1
27,0,Travel_Frequently,294,Research & Development,10,College,Life Sciences,2,Male,32,0,Mid Level,Manufacturing Director,3,Divorced,8793,4809,1,No,21,1,High,2,9,4,2,9,7,1,7,7,26,1
41,0,Travel_Rarely,314,Human Resources,1,Bachelor,Human Resources,2,Male,59,1,Executive Level,Manager,2,Married,19189,19562,1,No,12,0,Medium,1,22,3,1,22,7,2,10,6,15,0
50,0,Travel_Rarely,316,Sales,8,Master,Marketing,2,Male,54,0,Entry Level,Sales Representative,1,Married,3875,9983,7,No,15,0,Very High,1,4,2,1,2,2,2,2,4,17,1
28,1,Travel_Rarely,654,Research & Development,1,College,Life Sciences,3,Female,67,3,Entry Level,Research Scientist,1,Single,2216,3872,7,Yes,13,0,Very High,0,10,4,1,7,7,3,7,8,17,1
36,0,Non-Travel,427,Research & Development,8,Bachelor,Life Sciences,3,Female,63,2,Mid Level,Research Director,3,Married,11713,20335,9,No,14,0,Low,1,10,2,1,8,7,0,5,9,16,2
38,0,Travel_Rarely,168,Research & Development,1,Bachelor,Life Sciences,1,Female,81,0,Mid Level,Manufacturing Director,2,Single,7861,15397,4,Yes,14,0,Very High,0,10,4,3,1,0,0,0,6,18,2
44,0,Non-Travel,381,Research & Development,24,Bachelor,Medical,3,Male,49,3,Entry Level,Laboratory Technician,2,Single,3708,2104,2,No,14,0,High,0,9,5,1,5,2,1,4,9,19,1
47,0,Travel_Frequently,217,Sales,3,Bachelor,Medical,2,Female,49,0,Senior Level,Sales Executive,2,Divorced,13770,10225,9,Yes,12,0,Very High,2,28,2,2,22,2,11,13,6,14,0
30,0,Travel_Rarely,501,Sales,27,Doctor,Marketing,1,Male,99,0,Junior Level,Sales Executive,0,Divorced,5304,25275,7,No,23,1,Very High,1,10,2,2,8,7,7,7,3,26,2
29,0,Travel_Rarely,1396,Sales,10,Bachelor,Life Sciences,1,Male,99,0,Entry Level,Sales Representative,2,Single,2642,2755,1,No,11,0,High,0,1,6,1,1,0,0,0,4,17,1
42,1,Travel_Frequently,933,Research & Development,19,Bachelor,Medical,1,Male,57,2,Entry Level,Research Scientist,2,Divorced,2759,20366,6,Yes,12,0,Very High,0,7,2,1,2,2,2,2,6,14,2
43,0,Travel_Frequently,775,Sales,15,Bachelor,Life Sciences,2,Male,47,1,Junior Level,Sales Executive,0,Married,6804,23683,3,No,18,0,High,1,7,5,1,2,2,2,2,4,23,2
34,0,Travel_Rarely,970,Research & Development,8,College,Medical,0,Female,96,0,Junior Level,Healthcare Representative,2,Single,6142,7360,3,No,11,0,Very High,0,10,2,1,5,1,4,3,3,13,1
23,0,Travel_Rarely,650,Research & Development,9,Below College,Medical,0,Male,37,0,Entry Level,Laboratory Technician,3,Married,2500,4344,1,No,14,0,Very High,1,5,2,3,4,3,0,2,6,16,1
39,0,Travel_Rarely,141,Human Resources,3,Bachelor,Human Resources,1,Female,44,2,Junior Level,Human Resources,1,Married,6389,18767,9,No,15,0,High,1,12,3,0,8,3,3,6,4,18,2
56,0,Travel_Rarely,832,Research & Development,9,Bachelor,Medical,1,Male,81,0,Senior Level,Healthcare Representative,0,Married,11103,20420,7,No,11,0,High,0,30,1,2,10,7,1,1,3,12,2
40,0,Travel_Rarely,804,Research & Development,2,Below College,Medical,2,Female,86,1,Entry Level,Research Scientist,0,Single,2342,22929,0,Yes,20,1,Very High,0,5,2,2,4,2,2,3,5,23,2
